duration,date,subjectcode,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,b,c,d,e,f,g,h,i,j,k,l,m,comments,RandA,RandAA,RandB,RandBB,RandC,RandCC,RandD,RandDD
957,10/11/19 8:50,R_2SujzGRcirn63yQ,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,19,0,20,0,0,0,3,At first was unclear but towards the end I understood.,2,17,7,12,8,11,13,6
693,10/11/19 8:50,R_2Tz2H7gx2QIfinF,19,2,20,0,0,0,2,19,7,20,0,0,0,2,19,8,20,0,0,0,2,19,13,20,0,0,0,2,19,19,20,0,0,0,2,19,0,20,0,0,0,2,no,2,17,7,12,8,11,13,6
605,10/11/19 8:50,R_2e3bu7giFTeDmva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1218,10/11/19 8:50,R_3JDgqs72Xw67OC0,0,2,20,0,0,0,3,0,7,19,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
524,10/11/19 8:50,R_1gH2SyWokshT14x,0,2,20,0,1,0,2,0,7,20,0,1,0,3,0,8,20,0,1,0,2,0,0,20,0,1,0,2,0,0,20,0,1,0,2,0,0,20,0,1,0,3,NO,2,17,7,12,8,11,13,6
498,10/11/19 8:51,R_242WNPKZXoymr62,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,"No, it all made sense. ",2,17,7,12,8,11,13,6
1914,10/11/19 8:51,R_273QsI9LPrUhVAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nope,2,17,7,12,8,11,13,6
790,10/11/19 8:51,R_Y9zRsjV3dBJRXd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
888,10/11/19 8:51,R_UhK3JAhB7utYsiB,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,It was clear enough.,2,17,7,12,8,11,13,6
674,10/11/19 8:51,R_QoldGiDIS6Cenq9,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,"maybe the question asking how many people would know if john used the hook, cause the story never mentioned anything about how you would or would not know if someone else is using the new hook or not",2,17,7,12,8,11,13,6
483,10/11/19 8:51,R_s6C77EE0OWprm0h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1862,10/11/19 8:52,R_cNFAHZikRp1LtWF,9,3,2,6,1,1,2,7,4,8,6,1,1,1,7,6,9,10,1,1,2,4,6,3,7,1,1,2,10,6,7,8,1,1,2,5,6,8,7,1,1,3,nothing ,2,17,7,12,8,11,13,6
1006,10/11/19 8:52,R_1gtJZyBjuhJvl1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No but I messed up when it said how many people may know he used it when it should be 20 including himself; not 19,2,17,7,12,8,11,13,6
425,10/11/19 8:52,R_0Ne5faZETBh5z7r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
1705,10/11/19 8:53,R_DOH9rTKgIH5SiAx,19,2,20,2,1,0,3,19,2,20,2,1,0,2,19,0,20,0,1,0,3,19,0,20,0,1,0,2,19,19,20,19,0,0,2,19,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
289,10/11/19 8:53,R_1Cdw54LdBTHqQHb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing,2,17,7,12,8,11,13,6
2871,10/11/19 8:53,R_3oSWJ511puRz8Yc,17,2,2,2,1,0,2,12,7,20,12,1,1,1,20,20,20,20,1,1,1,6,6,16,16,1,1,2,19,19,19,19,1,1,1,19,4,7,7,1,0,2,confusing,2,17,7,12,8,11,13,6
989,10/11/19 8:53,R_CmIPLlgfjHk9pO9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes with the amount of people saying they would use the hooks,2,17,7,12,8,11,13,6
1834,10/11/19 8:53,R_2VJxz1V95X2Sa4C,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,Nothing confusing,2,17,7,12,8,11,13,6
977,10/11/19 8:54,R_1lzuFwOn6lBtHY9,0,2,20,0,1,0,3,19,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
596,10/11/19 8:54,R_9XpYzTCMRK9ImOZ,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
1068,10/11/19 8:54,R_1r206wbrhZ71P2B,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,0,0,3,19,13,20,0,1,0,3,19,19,20,0,1,0,3,19,0,20,0,1,0,3,"yes, but I did my best to answer the questions.",2,17,7,12,8,11,13,6
1458,10/11/19 8:54,R_ROC30GcqFXczzlT,0,2,20,0,1,0,3,0,7,20,0,0,0,3,19,8,20,0,0,0,3,0,13,20,0,0,0,3,20,19,20,0,1,0,3,0,0,20,0,1,0,3,"yes, although it said that no one could find out if the new hook is used, there's some assumption that people might not be 100% honest. ",2,17,7,12,8,11,13,6
484,10/11/19 8:54,R_3PEKJHoAmC358T5,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
737,10/11/19 8:54,R_2coN3UYNenXmAHt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I think a couple of the questions were subjective. ,2,17,7,12,8,11,13,6
481,10/11/19 8:54,R_2fp0ZRFNqUrqqV8,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,Nope,2,17,7,12,8,11,13,6
545,10/11/19 8:54,R_7WimOZE3tGZEvIJ,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
1330,10/11/19 8:54,R_1DUUDEUHb7LoWqg,4,5,5,6,1,1,2,6,4,5,4,1,1,1,2,4,1,2,1,1,1,2,2,1,2,1,1,1,2,4,2,1,1,1,1,4,2,6,5,1,1,2,nothing,2,17,7,12,8,11,13,6
645,10/11/19 8:54,R_3iPweKhYKC0RfRl,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,0,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
739,10/11/19 8:55,R_4H1VZasNpIQUSQN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
898,10/11/19 8:55,R_Q4VX8I0cccMFBDz,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,19,20,0,1,0,3,no,2,17,7,12,8,11,13,6
230,10/11/19 8:55,R_W7Ft2wEmzdG9hzH,2,2,1,4,1,1,1,2,1,3,2,1,1,1,1,2,2,4,1,1,2,4,1,2,1,1,1,1,2,4,4,2,1,1,1,2,2,2,4,1,1,1,no,2,17,7,12,8,11,13,6
338,10/11/19 8:55,R_3FKICiQkTAOxa4q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nope,2,17,7,12,8,11,13,6
680,10/11/19 8:55,R_vVp7zPMe0zWTse5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1063,10/11/19 8:56,R_d4oz1LrPpYkHj3P,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
392,10/11/19 8:56,R_1MK6snega1h9Jmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
348,10/11/19 8:57,R_2dGgvFJM5bScufZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
385,10/11/19 8:57,R_22tZm13jqsIHW5o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1021,10/11/19 8:57,R_3iHZsvB9VYS77Ak,0,2,20,0,0,0,3,0,7,20,0,1,0,3,0,8,20,0,0,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
348,10/11/19 8:57,R_32SownXretmMdQ1,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
716,10/11/19 8:57,R_1k0KzaRIYnj2lJw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
542,10/11/19 8:58,R_1M6XvjwqZPZq9W6,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,19,20,0,0,0,3,"It was repetitive, but not really confusing.",2,17,7,12,8,11,13,6
376,10/11/19 8:58,R_2WYID1bu4kdjA9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
430,10/11/19 8:58,R_ehS6OSlINNk2tUd,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
865,10/11/19 8:59,R_AMz75MB0Jx2G1mp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nothing,2,17,7,12,8,11,13,6
657,10/11/19 8:59,R_2eVVXSAZIJYbWmL,0,2,20,0,1,0,3,0,7,20,0,0,0,2,0,8,20,0,0,0,3,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
3370,10/11/19 8:59,R_3qmyJ9oXYTXymSf,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,0,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
619,10/11/19 8:59,R_1imTI4IhD98VGlc,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,"No, everything was clear. This was a study of how we make decisions and weigh the moral implications of those decisions.",2,17,7,12,8,11,13,6
606,10/11/19 8:59,R_2EFA4Tr5GaaWfVp,0,2,20,0,1,0,3,0,7,20,0,0,0,2,0,8,20,0,0,0,3,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
611,10/11/19 9:00,R_2YWfHNu9CdXVQLw,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,"The writing said no one would know if John was using the new hook, so I made that an assumption.  However, it seems highly likely that someone would come up close to the boat in a friendly manner and see the hook, or see how many fish John is pulling out and know that he is using it.   ",2,17,7,12,8,11,13,6
904,10/11/19 9:00,R_2whHMzEaV99fTGN,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No.,2,17,7,12,8,11,13,6
1475,10/11/19 9:01,R_xuutEcVQZmgvDdn,0,2,19,0,1,0,3,19,19,20,0,1,0,1,19,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,19,0,20,0,1,0,3,"Yes, very. Parts of the survey were subjective. I kept putting 19 ppl would know he used them because if he's going around asking 19 ppl if they're going to use them and they all say know then of course they know he's going to. Others as well.",2,17,7,12,8,11,13,6
623,10/11/19 9:01,R_1GD13CYMcf7E1gs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I was a tiny bit confused by the slight change regarding who ""wanted"" to use the hook. I figured it out toward the end. Please forgive any inconvenience. Best regards.",2,17,7,12,8,11,13,6
619,10/11/19 9:01,R_3MKAdLznYI44qBb,4,19,20,20,1,1,1,4,12,7,19,1,1,1,8,7,20,11,0,1,2,4,13,20,4,1,1,1,4,7,20,4,1,1,1,7,19,20,19,1,1,1,none,2,17,7,12,8,11,13,6
420,10/11/19 9:01,R_2PbsRyR9r5i7Vik,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
867,10/11/19 9:01,R_27qGrDBX528opi5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no ,2,17,7,12,8,11,13,6
490,10/11/19 9:01,R_1diec9BIWI8uZf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
862,10/11/19 9:01,R_2E4BYPv4DKU28JZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was clear,2,17,7,12,8,11,13,6
407,10/11/19 9:02,R_1oo0picHZRgW8WK,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,1,0,3,1,19,20,0,1,0,3,1,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
180,10/11/19 9:02,R_3NPRsnkiW88KPSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
2719,10/11/19 9:02,R_3fVmsqb5aKXMKeT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
640,10/11/19 9:02,R_2zFU4InP3yc5fGu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
580,10/11/19 9:02,R_pRGjtYeZvehACT7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1246,10/11/19 9:03,R_1pEYXmSekl1Mk8n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
432,10/11/19 9:03,R_XNcCeZMmZF9qSM9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
349,10/11/19 9:03,R_32VNHxFkK34PHqk,0,2,20,0,0,0,2,0,7,20,0,0,0,2,0,8,20,0,0,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,1,0,2,no,2,17,7,12,8,11,13,6
447,10/11/19 9:04,R_1FqyGfqEICwfm2n,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
403,10/11/19 9:04,R_1IAchS2LZKSHC82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
579,10/11/19 9:04,R_1ojwM2C4HIOVSE6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1254,10/11/19 9:05,R_2PzZlTfq7E8SkE2,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,1,0,3,1,19,20,0,1,0,3,1,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
384,10/11/19 9:05,R_2SICp5tgUMrJkIw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinda confusing but probably more on my part than the survey,2,17,7,12,8,11,13,6
478,10/11/19 9:06,R_1DB8E6T0IKpdzHr,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,13,0,1,0,3,19,19,20,3,1,0,3,19,19,20,19,1,0,3,no,2,17,7,12,8,11,13,6
507,10/11/19 9:06,R_1LG7rifjTxcynMo,0,2,20,2,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no besides that fact that you couldnt clearly answer the question of how many people besides john were going to use the hook.,2,17,7,12,8,11,13,6
612,10/11/19 9:06,R_2YFnWOF5hFjmy5n,1,2,20,0,1,0,3,1,7,20,0,1,0,3,1,8,20,0,1,0,3,1,13,20,0,0,0,3,1,19,20,0,0,0,3,1,0,20,0,1,0,3,,2,17,7,12,8,11,13,6
546,10/11/19 9:06,R_3imQ92AAsApqO39,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,"No.  The more people who stated they would like to use the hooks but would not, the more I considered John's moral obligation not to use the hooks.",2,17,7,12,8,11,13,6
834,10/11/19 9:07,R_1igsMMwl50LDn2x,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"no, it made sense.",2,17,7,12,8,11,13,6
942,10/11/19 9:08,R_2YnQdTSQeSPaMVW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
931,10/11/19 9:08,R_2zqCeamLEtZw4DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,7,12,8,11,13,6
826,10/11/19 9:08,R_aVqjJW08NW9qgql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
985,10/11/19 9:08,R_1rlwagLOxgxJpaI,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
687,10/11/19 9:08,R_1LzAcZZzqzt1ygs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
519,10/11/19 9:08,R_1Ns51o7bGoGXxmQ,0,2,20,0,1,0,3,0,7,19,0,1,0,3,0,8,20,0,1,0,3,0,13,19,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
566,10/11/19 9:08,R_REUtLvKrfGD8eNr,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
805,10/11/19 9:08,R_3lMRFQ53gokdhOs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1016,10/11/19 9:09,R_3wSS9WzLEgvGFLX,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
801,10/11/19 9:09,R_qL8GkeYoKy1rv1L,7,4,20,7,1,1,3,4,7,20,20,1,1,2,20,7,20,4,1,1,1,19,4,120,3,0,1,1,19,4,20,20,0,0,1,29,7,20,7,1,1,1,unclear i am very confusing because this question is again again repeted,2,17,7,12,8,11,13,6
1268,10/11/19 9:09,R_3G3rItyoyOi1QqK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
658,10/11/19 9:09,R_2tnxCyLvsAhH39Q,1,2,20,0,0,0,2,1,7,20,0,0,0,2,0,8,20,0,0,0,3,1,13,20,0,0,0,3,1,19,20,0,0,0,2,1,0,20,0,0,0,2,no,2,17,7,12,8,11,13,6
906,10/11/19 9:10,R_1FrgjVvLTcDLa3N,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,No,2,17,7,12,8,11,13,6
1201,10/11/19 9:10,R_z7pTKfcPCrRHB0R,19,2,20,0,1,0,3,19,7,20,0,1,0,3,19,8,20,0,1,0,3,19,13,20,0,1,0,3,19,19,20,0,1,0,3,19,19,20,0,1,0,3,No.,2,17,7,12,8,11,13,6
924,10/11/19 9:10,R_2U63yHwFkapSFYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
612,10/11/19 9:10,R_22KxeRARhol4W4k,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,everything was clear and understandable ,2,17,7,12,8,11,13,6
2180,10/11/19 9:10,R_1NbvWld3lBffs8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No. ,2,17,7,12,8,11,13,6
1962,10/11/19 9:11,R_2fHeTD32Y1dyhRy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
1192,10/11/19 9:12,R_2co79PVRqnZS1yP,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,IT WAS CLEAR,2,17,7,12,8,11,13,6
459,10/11/19 9:12,R_29tPZyuqrUSH994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,2,17,7,12,8,11,13,6
730,10/11/19 9:12,R_3et5xU8KUVvrAV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
782,10/11/19 9:13,R_pnQ3PrdaFeORvkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I might have made a bigger impact on my responses if some of the of the people gave a maybe  along with the yes and the no. If the effects of the new hook weren't really felt unless more than 10 people used them, a tester's 'morality' would really be tested when the numbers aren't so clear cut. ",2,17,7,12,8,11,13,6
919,10/11/19 9:13,R_3lYSHDJ0qktqTNq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No just seemed redundant,2,17,7,12,8,11,13,6
1468,10/11/19 9:14,R_3CHGMGHr4osRWZi,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
633,10/11/19 9:14,R_27TeZuNvoASrhPx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
757,10/11/19 9:14,R_1DuIJ1wgdM9UPfR,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
669,10/11/19 9:15,R_VKeADtlYgUwgivn,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,"No, everything was very clear. Thank you.",2,17,7,12,8,11,13,6
496,10/11/19 9:15,R_3lPkPJQ1J4sUKvf,0,2,20,1,1,0,3,0,7,20,3,0,0,2,0,8,20,3,0,0,3,0,13,20,5,0,0,2,0,19,20,8,0,0,2,0,0,20,1,1,0,3,no,2,17,7,12,8,11,13,6
1371,10/11/19 9:15,R_3J8UBvwHj0C7LLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The question about whether or not the people knew - obviously they wouldn't unless he told  them, but did he tell them? Or was he just getting their opinion and not offering his own?",2,17,7,12,8,11,13,6
919,10/11/19 9:15,R_3CVg8f5XsBdFRS0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
344,10/11/19 9:16,R_12bY2VKXgfUzr0K,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,no,2,17,7,12,8,11,13,6
672,10/11/19 9:16,R_cvXZCG3ZLbFNgGd,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
501,10/11/19 9:16,R_2PpSkIBHSKpB0Uw,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,2,0,0,20,13,1,0,3,0,19,20,0,0,0,2,0,0,20,0,1,0,3,,2,17,7,12,8,11,13,6
400,10/11/19 9:17,R_1OrEXW3QSckoQ7k,0,2,20,0,1,0,3,0,7,20,0,0,0,2,0,0,20,3,0,0,2,0,13,19,0,0,0,2,0,19,20,0,0,0,3,0,0,20,0,1,0,3,Just repetitive,2,17,7,12,8,11,13,6
957,10/11/19 9:17,R_2xzvZL071OQlcov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everything was clear... though repetitive.,2,17,7,12,8,11,13,6
1317,10/11/19 9:18,R_2pSSWYYzOVdoU0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
953,10/11/19 9:18,R_3PFBI17ujGwalvN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
616,10/11/19 9:19,R_1Q3nUUYpEUMgEtS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,everything was clear,2,17,7,12,8,11,13,6
533,10/11/19 9:19,R_214VSILPra8uHNc,0,2,20,0,1,0,2,0,7,20,0,1,0,2,0,8,20,0,1,0,2,0,13,20,0,0,0,2,0,19,20,0,0,0,2,0,0,20,0,1,0,2,"Nope, thank you!",2,17,7,12,8,11,13,6
